Job Name,Company,Location,Avg Salary,Pay Type,Pay Min,Pay Max,Mentions python,Mentions tableau
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
IT Business Analyst- Mid Level- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,0
Business Intelligence Specialist - Senior,Halvik,"raleigh, nc",93123,unlisted,-1.0,-1.0,0,1
"Principal Programmer Analyst- CDISC SDTM specialist using SAS within DTS, part of Biostatistics and programming (remote from home)",Thermo Fisher Scientific,"raleigh, nc",83064,unlisted,-1.0,-1.0,0,0
Lead Analyst- Finance Data Engineering – SAP FICO,Eaton,"raleigh, nc",94232,yearly,87200.0,119900.0,1,1
Business Analyst,Clear Thought Solutions,"raleigh, nc",68865,unlisted,-1.0,-1.0,0,0
Lead Child Welfare Business Intelligence Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,1
Actuarial Analyst,Genworth,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Behavioral Health Policy Analyst,State of North Carolina,"raleigh, nc",93366,unlisted,-1.0,-1.0,0,0
Treasury Financial Analyst,Self-Help Credit Union,"raleigh, nc",67329,unlisted,-1.0,-1.0,0,0
Technical Support Analyst,Trimble,"raleigh, nc",106394,unlisted,-1.0,-1.0,0,0
Sr. Analytics & Data Visualization Solutions Lead- Hybrid Role,ARK Solutions,"raleigh, nc",94232,unlisted,-1.0,-1.0,0,1
Data Analyst II,Computershare,"raleigh, nc",-1,hourly,30.0,33.65,0,0
"Business Analyst, Contact Center Technologies",LoanCare,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Senior Business Analyst,CWT,"raleigh, nc",-1,unlisted,-1.0,-1.0,0,0
Data Operations Analyst,ENEL,"raleigh, nc",-1,unlisted,-1.0,-1.0,1,0
Data Analyst - Remote - Healthcare,Michael Page,"san francisco, ca",97844,yearly,145588.0,187185.0,0,1
Data Analyst,Premier Talent Partners,"san francisco, ca",97844,hourly,73.0,81.0,0,0
Data Analyst | Product,VGW,"san francisco, ca",97844,yearly,115000.0,115000.0,1,1
"Senior Financial Analyst, FP&A",AthenPollo LLC,"san francisco, ca",85483,yearly,100000.0,135000.0,0,0
Principal IT Business Analyst,NPAworldwide,"san francisco, ca",80743,unlisted,-1.0,-1.0,0,0
"Analyst, Enterprise Analytics","DoorDash, Inc.","san francisco, ca",97844,yearly,73000.0,117000.0,0,0
Entry Level Data Analyst (Training),PCS GLOBAL TECH,"san francisco, ca",97844,yearly,65000.0,75000.0,0,0
